Tag , Additions , Score , Org , Year , Repo , Author_Id , year_weight 
Dev_PR , 4 , 6.0 , Broadcom , 2024 , sonic-sairedis , jiahua-wang , 0.3
Dev_PR , 1135 , 34.8 , Broadcom , 2024 , sonic-utilities , sg893052 , 0.3
Dev_PR , 86 , 12.0 , Broadcom , 2024 , sonic-buildimage , AkhileshSamineni , 0.3
Dev_PR , 2916 , 45.6 , Broadcom , 2024 , sonic-buildimage , vijaya-ops , 0.3
Dev_PR , 8 , 6.0 , Broadcom , 2024 , sonic-buildimage , adyeung , 0.3
Dev_PR , 3 , 6.0 , Broadcom , 2024 , sonic-buildimage , leeprecy , 0.3
Dev_PR , 6 , 6.0 , Broadcom , 2024 , sonic-buildimage , sg893052 , 0.3
Dev_PR , 16 , 6.0 , Broadcom , 2024 , sonic-buildimage , hasan-brcm , 0.3
Dev_PR , 153 , 12.0 , Broadcom , 2024 , sonic-buildimage , mohan-selvaraj , 0.3
Dev_PR , 256 , 12.0 , Broadcom , 2024 , sai , JaiOCP , 0.3
Dev_PR , 20 , 6.0 , Broadcom , 2024 , sai , JaiOCP , 0.3
Dev_PR , 361 , 30.0 , null , 2024 , sai , prafull-brcm , 0.3
Dev_PR , 1 , 6.0 , Broadcom , 2024 , sonic-mgmt-common , mbalachandar , 0.3
Dev_PR , 391 , 30.0 , Broadcom , 2024 , sonic-mgmt-common , faraazbrcm , 0.3
Dev_PR , 131 , 12.0 , Broadcom , 2024 , sonic-mgmt-common , faraazbrcm , 0.3
Dev_PR , 10 , 6.0 , Broadcom , 2024 , sonic-mgmt-common , sachinholla , 0.3
Dev_PR , 388 , 30.0 , Broadcom , 2024 , sonic-mgmt-common , sachinholla , 0.3
Dev_PR , 44 , 6.0 , Broadcom , 2024 , sonic-ztp , rajendra-dendukuri , 0.3
Dev_PR , 253 , 12.0 , Broadcom , 2024 , sonic-swss , utpalkantpintoo , 0.3
Dev_PR , 4 , 6.0 , Broadcom , 2024 , sonic-swss , kishorekunal01 , 0.3
Dev_PR , 622 , 31.799999999999997 , Broadcom , 2024 , sonic-mgmt , dlakshminarayana , 0.3
Test_PR , 591 , 15.6 , Broadcom , 2024 , sonic-mgmt , julius-bcm , 0.3
Test_PR , 793 , 16.2 , Broadcom , 2024 , sonic-mgmt , julius-bcm , 0.3
Test_PR , 1073 , 17.099999999999998 , Broadcom , 2024 , sonic-mgmt , julius-bcm , 0.3
Test_PR , 442 , 15.299999999999999 , Broadcom , 2024 , sonic-mgmt , julius-bcm , 0.3
Test_PR , 804 , 16.5 , Broadcom , 2024 , sonic-mgmt , julius-bcm , 0.3
Test_PR , 497 , 15.299999999999999 , Broadcom , 2024 , sonic-mgmt , julius-bcm , 0.3
Test_PR , 301 , 15.0 , Broadcom , 2024 , sonic-mgmt , julius-bcm , 0.3
Test_PR , 538 , 15.6 , Broadcom , 2024 , sonic-mgmt , julius-bcm , 0.3
Test_PR , 545 , 15.6 , Broadcom , 2024 , sonic-mgmt , julius-bcm , 0.3
Test_PR , 754 , 16.2 , Broadcom , 2024 , sonic-mgmt , julius-bcm , 0.3
Test_PR , 298 , 6.0 , Broadcom , 2024 , sonic-mgmt , julius-bcm , 0.3
Test_PR , 643 , 15.899999999999999 , Broadcom , 2024 , sonic-mgmt , julius-bcm , 0.3
Test_PR , 478 , 15.299999999999999 , Broadcom , 2024 , sonic-mgmt , julius-bcm , 0.3
Test_PR , 321 , 15.0 , Broadcom , 2024 , sonic-mgmt , julius-bcm , 0.3
Test_PR , 776 , 16.2 , Broadcom , 2024 , sonic-mgmt , julius-bcm , 0.3
Test_PR , 402 , 15.299999999999999 , Broadcom , 2024 , sonic-mgmt , julius-bcm , 0.3
Test_PR , 559 , 15.6 , Broadcom , 2024 , sonic-mgmt , julius-bcm , 0.3
Test_PR , 255 , 6.0 , Broadcom , 2024 , sonic-mgmt , julius-bcm , 0.3
Test_PR , 240 , 6.0 , Broadcom , 2024 , sonic-mgmt , julius-bcm , 0.3
Test_PR , 61 , 6.0 , Broadcom , 2024 , sonic-mgmt , julius-bcm , 0.3
Test_PR , 178 , 6.0 , Broadcom , 2024 , sonic-mgmt , julius-bcm , 0.3
Test_PR , 258 , 6.0 , Broadcom , 2024 , sonic-mgmt , julius-bcm , 0.3
Test_PR , 304 , 15.0 , Broadcom , 2024 , sonic-mgmt , julius-bcm , 0.3
Test_PR , 101 , 6.0 , Broadcom , 2024 , sonic-mgmt , julius-bcm , 0.3
Test_PR , 1271 , 17.7 , Broadcom , 2024 , sonic-mgmt , julius-bcm , 0.3
Test_PR , 598 , 15.6 , Broadcom , 2024 , sonic-mgmt , julius-bcm , 0.3
Test_PR , 312 , 15.0 , Broadcom , 2024 , sonic-mgmt , julius-bcm , 0.3
Test_PR , 348 , 15.0 , Broadcom , 2024 , sonic-mgmt , julius-bcm , 0.3
Test_PR , 57 , 6.0 , Broadcom , 2024 , sonic-mgmt , julius-bcm , 0.3
Test_PR , 270 , 6.0 , Broadcom , 2024 , sonic-mgmt , julius-bcm , 0.3
Test_PR , 307 , 15.0 , Broadcom , 2024 , sonic-mgmt , julius-bcm , 0.3
Test_PR , 834 , 16.5 , Broadcom , 2024 , sonic-mgmt , julius-bcm , 0.3
Test_PR , 1827 , 19.5 , Broadcom , 2024 , sonic-mgmt , julius-bcm , 0.3
Test_PR , 8 , 3.0 , Broadcom , 2024 , sonic-mgmt , julius-bcm , 0.3
Test_PR , 33 , 3.0 , Broadcom , 2024 , sonic-mgmt , julius-bcm , 0.3
Test_PR , 35 , 3.0 , Broadcom , 2024 , sonic-mgmt , julius-bcm , 0.3
Test_PR , 108 , 6.0 , Broadcom , 2024 , sonic-mgmt , julius-bcm , 0.3
Test_PR , 2157 , 20.4 , Broadcom , 2024 , sonic-mgmt , julius-bcm , 0.3
Test_PR , 21 , 3.0 , Broadcom , 2024 , sonic-mgmt , julius-bcm , 0.3
Dev_PR , 101 , 10.0 , Broadcom , 2023 , sonic-sairedis , vishnushetty , 0.25
Dev_PR , 795 , 27.0 , Broadcom , 2023 , sonic-sairedis , jiahua-wang , 0.25
Dev_PR , 38 , 5.0 , Broadcom , 2023 , sonic-sairedis , sumanbrcm , 0.25
Dev_PR , 68 , 10.0 , Broadcom , 2023 , sonic-sairedis , anilkpan , 0.25
Dev_PR , 84 , 10.0 , Broadcom , 2023 , sonic-linux-kernel , AkhileshSamineni , 0.25
Dev_PR , 70 , 10.0 , Broadcom , 2023 , sonic-utilities , ds952811 , 0.25
Dev_PR , 39 , 5.0 , Broadcom , 2023 , sonic-utilities , rajendra-dendukuri , 0.25
Dev_PR , 1 , 5.0 , Broadcom , 2023 , sonic-buildimage , sg893052 , 0.25
Dev_PR , 24 , 5.0 , Broadcom , 2023 , sonic-buildimage , FuzailBrcm , 0.25
Dev_PR , 25 , 5.0 , Broadcom , 2023 , sonic-buildimage , sg893052 , 0.25
Dev_PR , 2 , 5.0 , Broadcom , 2023 , sonic-buildimage , sachinholla , 0.25
Dev_PR , 143 , 10.0 , Broadcom , 2023 , sonic-buildimage , shdasari , 0.25
Dev_PR , 2 , 5.0 , Broadcom , 2023 , sonic-buildimage , sachinholla , 0.25
Dev_PR , 286 , 10.0 , Broadcom , 2023 , sonic-buildimage , AkhileshSamineni , 0.25
Dev_PR , 474 , 25.5 , Broadcom , 2023 , sonic-buildimage , FuzailBrcm , 0.25
Dev_PR , 9 , 5.0 , Broadcom , 2023 , sonic-buildimage , sachinholla , 0.25
Dev_PR , 40 , 5.0 , Broadcom , 2023 , sonic-buildimage , Kalimuthu-Velappan , 0.25
Dev_PR , 4 , 5.0 , Broadcom , 2023 , sonic-buildimage , shdasari , 0.25
Dev_PR , 204 , 10.0 , Broadcom , 2023 , sonic-buildimage , suresh-rupanagudi , 0.25
Dev_PR , 22 , 5.0 , Broadcom , 2023 , sonic-buildimage , FuzailBrcm , 0.25
Dev_PR , 428 , 25.5 , Broadcom , 2023 , sonic-buildimage , shdasari , 0.25
Dev_PR , 41 , 5.0 , Broadcom , 2023 , sonic-buildimage , tapashdas , 0.25
Dev_PR , 7 , 5.0 , Broadcom , 2023 , sonic-buildimage , rupesh-k , 0.25
Dev_PR , 1012 , 28.5 , Broadcom , 2023 , sonic-buildimage , FuzailBrcm , 0.25
Dev_PR , 427 , 25.5 , Broadcom , 2023 , sonic-buildimage , shdasari , 0.25
Dev_PR , 134 , 10.0 , Broadcom , 2023 , sai , JaiOCP , 0.25
Dev_PR , 30 , 5.0 , null , 2023 , sai , prafull-brcm , 0.25
Dev_PR , 22 , 5.0 , Broadcom , 2023 , sai , JaiOCP , 0.25
Dev_PR , 205 , 10.0 , Broadcom , 2023 , sai , JaiOCP , 0.25
Dev_PR , 15 , 5.0 , Broadcom , 2023 , sai , JaiOCP , 0.25
Dev_PR , 1689 , 31.5 , Broadcom , 2023 , sai , JaiOCP , 0.25
Dev_PR , 1006 , 28.5 , Broadcom , 2023 , sonic-mgmt-common , sachinholla , 0.25
Dev_PR , 49 , 5.0 , Broadcom , 2023 , sonic-mgmt-common , sachinholla , 0.25
Dev_PR , 3226 , 39.5 , Broadcom , 2023 , sonic-mgmt-common , faraazbrcm , 0.25
Dev_PR , 1174 , 29.0 , Broadcom , 2023 , sonic-mgmt-common , mbalachandar , 0.25
Dev_PR , 5682 , 51.5 , Broadcom , 2023 , sonic-mgmt-common , a-barboza , 0.25
Dev_PR , 6 , 5.0 , Broadcom , 2023 , sonic-mgmt-common , a-barboza , 0.25
Dev_PR , 864 , 27.5 , Broadcom , 2023 , sonic-mgmt-common , a-barboza , 0.25
Dev_PR , 760 , 27.0 , Broadcom , 2023 , sonic-mgmt-common , mbalachandar , 0.25
Dev_PR , 64 , 10.0 , Broadcom , 2023 , sonic-mgmt-common , mbalachandar , 0.25
Dev_PR , 933 , 28.0 , Broadcom , 2023 , sonic-mgmt-common , sachinholla , 0.25
Dev_PR , 43 , 5.0 , Broadcom , 2023 , sonic-mgmt-common , sachinholla , 0.25
Dev_PR , 708 , 27.0 , Broadcom , 2023 , sonic-mgmt-common , mbalachandar , 0.25
Dev_PR , 317 , 25.0 , Broadcom , 2023 , sonic-mgmt-common , mbalachandar , 0.25
Dev_PR , 1 , 5.0 , Broadcom , 2023 , sonic-mgmt-common , sachinholla , 0.25
Dev_PR , 836 , 27.5 , Broadcom , 2023 , sonic-mgmt-common , sachinholla , 0.25
Dev_PR , 1 , 5.0 , Broadcom , 2023 , sonic-ztp , rajendra-dendukuri , 0.25
Dev_PR , 19 , 5.0 , Broadcom , 2023 , sonic-mgmt-framework , faraazbrcm , 0.25
Dev_PR , 3 , 5.0 , Broadcom , 2023 , sonic-swss-common , jiahua-wang , 0.25
Dev_PR , 2 , 5.0 , Broadcom , 2023 , sonic-swss-common , kishorekunal01 , 0.25
Dev_PR , 4 , 5.0 , Broadcom , 2023 , sonic-gnmi , sachinholla , 0.25
Test_PR , 77 , 5.0 , Broadcom , 2023 , sonic-mgmt , Chandra-BS , 0.25
Test_PR , 728 , 13.5 , Broadcom , 2023 , sonic-mgmt , Chandra-BS , 0.25
Test_PR , 1337 , 15.0 , Broadcom , 2023 , sonic-mgmt , Chandra-BS , 0.25
Test_PR , 2638 , 18.25 , Broadcom , 2023 , sonic-mgmt , Chandra-BS , 0.25
Test_PR , 1528 , 15.5 , Broadcom , 2023 , sonic-mgmt , Chandra-BS , 0.25
Test_PR , 1287 , 14.75 , Broadcom , 2023 , sonic-mgmt , Chandra-BS , 0.25
Test_PR , 351 , 12.5 , Broadcom , 2023 , sonic-mgmt , Chandra-BS , 0.25
Test_PR , 2924 , 19.0 , Broadcom , 2023 , sonic-mgmt , Chandra-BS , 0.25
Test_PR , 418 , 12.75 , Broadcom , 2023 , sonic-mgmt , Chandra-BS , 0.25
Test_PR , 243 , 5.0 , Broadcom , 2023 , sonic-mgmt , Chandra-BS , 0.25
Test_PR , 227 , 5.0 , Broadcom , 2023 , sonic-mgmt , Chandra-BS , 0.25
Test_PR , 657 , 13.25 , Broadcom , 2023 , sonic-mgmt , Chandra-BS , 0.25
Test_PR , 1071 , 14.25 , Broadcom , 2023 , sonic-mgmt , Chandra-BS , 0.25
Test_PR , 439 , 12.75 , Broadcom , 2023 , sonic-mgmt , Chandra-BS , 0.25
Test_PR , 289 , 5.0 , Broadcom , 2023 , sonic-mgmt , Chandra-BS , 0.25
Test_PR , 201 , 5.0 , Broadcom , 2023 , sonic-mgmt , Chandra-BS , 0.25
Test_PR , 198 , 5.0 , Broadcom , 2023 , sonic-mgmt , Chandra-BS , 0.25
Test_PR , 704 , 13.5 , Broadcom , 2023 , sonic-mgmt , Chandra-BS , 0.25
Test_PR , 286 , 5.0 , Broadcom , 2023 , sonic-mgmt , Chandra-BS , 0.25
Test_PR , 77 , 5.0 , Broadcom , 2023 , sonic-mgmt , ramakristipati , 0.25
Test_PR , 594 , 13.0 , Broadcom , 2023 , sonic-mgmt , Chandra-BS , 0.25
Test_PR , 152 , 5.0 , Broadcom , 2023 , sonic-mgmt , Chandra-BS , 0.25
Test_PR , 121 , 5.0 , Broadcom , 2023 , sonic-mgmt , Chandra-BS , 0.25
Test_PR , 162 , 5.0 , Broadcom , 2023 , sonic-mgmt , Chandra-BS , 0.25
Test_PR , 241 , 5.0 , Broadcom , 2023 , sonic-mgmt , Chandra-BS , 0.25
Test_PR , 638 , 13.25 , Broadcom , 2023 , sonic-mgmt , Chandra-BS , 0.25
Test_PR , 562 , 13.0 , Broadcom , 2023 , sonic-mgmt , Chandra-BS , 0.25
Test_PR , 324 , 12.5 , Broadcom , 2023 , sonic-mgmt , Chandra-BS , 0.25
Test_PR , 393 , 12.5 , Broadcom , 2023 , sonic-mgmt , Chandra-BS , 0.25
Test_PR , 614 , 13.25 , Broadcom , 2023 , sonic-mgmt , Chandra-BS , 0.25
Test_PR , 101 , 5.0 , Broadcom , 2023 , sonic-mgmt , Chandra-BS , 0.25
Test_PR , 214 , 5.0 , Broadcom , 2023 , sonic-mgmt , Chandra-BS , 0.25
Test_PR , 385 , 12.5 , Broadcom , 2023 , sonic-mgmt , Chandra-BS , 0.25
Test_PR , 82 , 5.0 , Broadcom , 2023 , sonic-mgmt , ramakristipati , 0.25
Test_PR , 17 , 2.5 , Broadcom , 2023 , sonic-mgmt , ramakristipati , 0.25
Test_PR , 170 , 5.0 , Broadcom , 2023 , sonic-mgmt , ramakristipati , 0.25
Test_PR , 64 , 5.0 , Broadcom , 2023 , sonic-mgmt , ramakristipati , 0.25
Test_PR , 188 , 5.0 , Broadcom , 2023 , sonic-mgmt , ramakristipati , 0.25
Test_PR , 241 , 5.0 , Broadcom , 2023 , sonic-mgmt , ramakristipati , 0.25
Test_PR , 75 , 5.0 , Broadcom , 2023 , sonic-mgmt , ramakristipati , 0.25
Test_PR , 46 , 2.5 , Broadcom , 2023 , sonic-mgmt , ramakristipati , 0.25
Test_PR , 1025 , 14.25 , Broadcom , 2023 , sonic-mgmt , ramakristipati , 0.25
Test_PR , 3695 , 20.75 , Broadcom , 2023 , sonic-mgmt , ramakristipati , 0.25
Test_PR , 670 , 13.25 , Broadcom , 2023 , sonic-mgmt , ramakristipati , 0.25
Test_PR , 882 , 13.75 , Broadcom , 2023 , sonic-mgmt , ramakristipati , 0.25
Test_PR , 3277 , 19.75 , Broadcom , 2023 , sonic-mgmt , ramakristipati , 0.25
Test_PR , 2277 , 17.25 , Broadcom , 2023 , sonic-mgmt , ramakristipati , 0.25
Test_PR , 1256 , 14.75 , Broadcom , 2023 , sonic-mgmt , ramakristipati , 0.25
Test_PR , 999 , 14.0 , Broadcom , 2023 , sonic-mgmt , ramakristipati , 0.25
Test_PR , 133 , 5.0 , Broadcom , 2023 , sonic-mgmt , ramakristipati , 0.25
Test_PR , 136 , 5.0 , Broadcom , 2023 , sonic-mgmt , ramakristipati , 0.25
Test_PR , 142 , 5.0 , Broadcom , 2023 , sonic-mgmt , ramakristipati , 0.25
Test_PR , 680 , 13.25 , Broadcom , 2023 , sonic-mgmt , ramakristipati , 0.25
Test_PR , 188 , 5.0 , Broadcom , 2023 , sonic-mgmt , ramakristipati , 0.25
Test_PR , 0 , 2.5 , Broadcom , 2023 , sonic-mgmt , ramakristipati , 0.25
Test_PR , 0 , 2.5 , Broadcom , 2023 , sonic-mgmt , ramakristipati , 0.25
Test_PR , 7219 , 29.75 , Broadcom , 2023 , sonic-mgmt , ramakristipati , 0.25
Test_PR , 16745 , 53.5 , Broadcom , 2023 , sonic-mgmt , ramakristipati , 0.25
Test_PR , 2127 , 17.0 , Broadcom , 2023 , sonic-mgmt , ramakristipati , 0.25
Test_PR , 2197 , 17.0 , Broadcom , 2023 , sonic-mgmt , ramakristipati , 0.25
Test_PR , 370 , 12.5 , Broadcom , 2023 , sonic-mgmt , ramakristipati , 0.25
Test_PR , 2305 , 17.5 , Broadcom , 2023 , sonic-mgmt , ramakristipati , 0.25
Test_PR , 392 , 12.5 , Broadcom , 2023 , sonic-mgmt , ramakristipati , 0.25
Test_PR , 1009 , 14.25 , Broadcom , 2023 , sonic-mgmt , ramakristipati , 0.25
Test_PR , 1886 , 16.25 , Broadcom , 2023 , sonic-mgmt , ramakristipati , 0.25
Dev_PR , 1 , 4.0 , Broadcom , 2022 , sonic-sairedis , sumanbrcm , 0.2
Dev_PR , 31 , 4.0 , Broadcom , 2022 , sonic-sairedis , anilkpan , 0.2
Dev_PR , 728 , 21.6 , Broadcom , 2022 , sonic-sairedis , jiahua-wang , 0.2
Dev_PR , 23 , 4.0 , Broadcom , 2022 , sonic-sairedis , ds952811 , 0.2
Dev_PR , 55 , 8.0 , Broadcom , 2022 , sonic-utilities , preetham-singh , 0.2
Dev_PR , 47 , 4.0 , Broadcom , 2022 , sonic-utilities , skbhava , 0.2
Dev_PR , 224 , 8.0 , Broadcom , 2022 , sonic-utilities , sg893052 , 0.2
Dev_PR , 0 , 4.0 , Broadcom , 2022 , sonic-utilities , anilkpan , 0.2
Dev_PR , 17 , 4.0 , Broadcom , 2022 , sonic-utilities , anilkpan , 0.2
Dev_PR , 433 , 20.400000000000002 , Broadcom , 2022 , sonic-utilities , preetham-singh , 0.2
Dev_PR , 5 , 4.0 , Broadcom , 2022 , sonic-utilities , AkhileshSamineni , 0.2
Dev_PR , 122 , 8.0 , Broadcom , 2022 , sonic-utilities , rupesh-k , 0.2
Dev_PR , 224 , 8.0 , Broadcom , 2022 , sonic-utilities , sg893052 , 0.2
Dev_PR , 477 , 20.400000000000002 , Broadcom , 2022 , sonic-utilities , mohan-selvaraj , 0.2
Dev_PR , 17 , 4.0 , Broadcom , 2022 , sonic-buildimage , michaelli10 , 0.2
Dev_PR , 308 , 20.0 , Broadcom , 2022 , sonic-buildimage , FuzailBrcm , 0.2
Dev_PR , 13 , 4.0 , Broadcom , 2022 , sonic-buildimage , michaelli10 , 0.2
Dev_PR , 4 , 4.0 , Broadcom , 2022 , sonic-buildimage , Kalimuthu-Velappan , 0.2
Dev_PR , 6 , 4.0 , Broadcom , 2022 , sonic-buildimage , adyeung , 0.2
Dev_PR , 586 , 20.8 , Broadcom , 2022 , sonic-buildimage , Kalimuthu-Velappan , 0.2
Dev_PR , 2 , 4.0 , Broadcom , 2022 , sonic-buildimage , jiahua-wang , 0.2
Dev_PR , 26 , 4.0 , Broadcom , 2022 , sonic-buildimage , FuzailBrcm , 0.2
Dev_PR , 6 , 4.0 , Broadcom , 2022 , sonic-buildimage , hasan-brcm , 0.2
Dev_PR , 1 , 4.0 , Broadcom , 2022 , sonic-buildimage , rajendra-dendukuri , 0.2
Dev_PR , 22 , 4.0 , Broadcom , 2022 , sonic-buildimage , michaelli10 , 0.2
Dev_PR , 1 , 4.0 , Broadcom , 2022 , sonic-buildimage , hasan-brcm , 0.2
Dev_PR , 32 , 4.0 , Broadcom , 2022 , sonic-buildimage , sg893052 , 0.2
Dev_PR , 2 , 4.0 , Broadcom , 2022 , sonic-buildimage , hasan-brcm , 0.2
Dev_PR , 9 , 4.0 , Broadcom , 2022 , sonic-buildimage , AmitKaushik7 , 0.2
Dev_PR , 280 , 8.0 , Broadcom , 2022 , sonic-buildimage , geans-pin , 0.2
Dev_PR , 206 , 8.0 , Broadcom , 2022 , sonic-buildimage , suresh-rupanagudi , 0.2
Dev_PR , 162 , 8.0 , Broadcom , 2022 , sonic-buildimage , rajendra-dendukuri , 0.2
Dev_PR , 8 , 4.0 , Broadcom , 2022 , sonic-buildimage , FuzailBrcm , 0.2
Dev_PR , 5 , 4.0 , Broadcom , 2022 , sonic-buildimage , FuzailBrcm , 0.2
Dev_PR , 63 , 8.0 , Broadcom , 2022 , sonic-buildimage , AmitKaushik7 , 0.2
Dev_PR , 185 , 8.0 , Broadcom , 2022 , sonic-buildimage , Kalimuthu-Velappan , 0.2
Dev_PR , 248 , 8.0 , Broadcom , 2022 , sonic-buildimage , FuzailBrcm , 0.2
Dev_PR , 1282 , 23.6 , Broadcom , 2022 , sonic-buildimage , FuzailBrcm , 0.2
Dev_PR , 56 , 8.0 , Broadcom , 2022 , sonic-buildimage , nkelapur , 0.2
Dev_PR , 613 , 21.200000000000003 , Broadcom , 2022 , sonic-buildimage , gitsabari , 0.2
Dev_PR , 335 , 20.0 , Broadcom , 2022 , sonic-buildimage , srj102 , 0.2
Dev_PR , 67 , 8.0 , Broadcom , 2022 , sai , JaiOCP , 0.2
Dev_PR , 233 , 8.0 , Broadcom , 2022 , sai , JaiOCP , 0.2
Dev_PR , 46 , 4.0 , Broadcom , 2022 , sai , jiahua-wang , 0.2
Dev_PR , 10 , 4.0 , Broadcom , 2022 , sai , JaiOCP , 0.2
Dev_PR , 58 , 8.0 , Broadcom , 2022 , sai , JaiOCP , 0.2
Dev_PR , 8 , 4.0 , Broadcom , 2022 , sai , ds952811 , 0.2
Dev_PR , 103 , 8.0 , Broadcom , 2022 , sai , JaiOCP , 0.2
Dev_PR , 69 , 8.0 , Broadcom , 2022 , sai , JaiOCP , 0.2
Dev_PR , 1068 , 22.8 , Broadcom , 2022 , sonic-platform-pdk-pde , geans-pin , 0.2
Dev_PR , 137 , 8.0 , Broadcom , 2022 , sonic-mgmt-common , maheshwari-mayank , 0.2
Dev_PR , 1 , 4.0 , Broadcom , 2022 , sonic-ztp , rajendra-dendukuri , 0.2
Dev_PR , 1 , 4.0 , Broadcom , 2022 , sonic-swss-common , mohan-selvaraj , 0.2
Dev_PR , 159 , 8.0 , Broadcom , 2022 , sonic-swss , tapashdas , 0.2
Dev_PR , 12 , 4.0 , Broadcom , 2022 , sonic-swss , kishorekunal01 , 0.2
Dev_PR , 11 , 4.0 , Broadcom , 2022 , sonic-swss , anilkpan , 0.2
Dev_PR , 569 , 20.8 , Broadcom , 2022 , sonic-swss , ds952811 , 0.2
Dev_PR , 114 , 8.0 , Broadcom , 2022 , sonic-swss , AkhileshSamineni , 0.2
Dev_PR , 5 , 4.0 , Broadcom , 2022 , sonic-swss , sumanbrcm , 0.2
